Year,Month,State,Deforestation_ha,CO2_Emissions,Total_Precipitation,Atmospheric_Pressure_Station,Global_Radiation,Air_Temperature,Max_Air_Temperature,Min_Air_Temperature,Relative_Humidity,Max_Relative_Humidity,Min_Relative_Humidity,Hourly_Wind_Speed,Max_Wind_Gust
2006,5,PE,781.68,232964.72,740.4,1011.99,778.83,25.67,24.5,21.1,25.18,25.0,19.2,5.43,2.72
2006,6,PE,1465.65,436808.85,434.6,1014.04,719.12,24.53,23.0,20.2,24.12,23.7,18.4,5.65,2.79
2006,7,PE,1954.2,582411.8,229.5,1015.26,839.8,23.94,23.3,19.6,23.52,23.7,17.2,5.87,2.87
2006,8,PE,1954.2,582411.8,212.6,1014.88,901.23,24.12,22.1,18.8,23.65,22.8,12.6,6.1,2.95
2006,9,PE,1465.65,436808.85,61.0,1014.68,1077.92,24.84,22.1,20.0,24.38,22.7,12.9,6.32,3.02
2006,10,PE,781.68,232964.72,10.0,1012.47,1209.65,26.37,22.2,20.6,25.85,22.5,15.9,6.54,3.1
2006,11,PE,293.13,87361.77,84.7,1011.14,1172.97,26.61,22.8,19.8,26.1,24.0,15.7,6.76,3.17
2006,12,PE,195.42,58241.18,109.8,1012.06,1228.08,26.58,23.3,20.6,26.11,24.5,17.5,6.98,3.25
2007,1,PE,227.92,62884.5,85.0,1011.63,1164.89,26.9,23.9,21.5,26.42,24.7,16.3,7.21,3.33
2007,2,PE,227.92,62884.5,258.5,1011.09,1208.34,27.08,23.9,22.3,26.64,24.3,16.1,7.42,3.4
2007,3,PE,227.92,62884.5,126.1,1010.98,1100.47,26.48,24.4,21.6,25.98,25.2,18.4,7.64,3.47
2007,4,PE,341.88,94326.75,342.2,1011.41,932.27,25.95,24.1,20.9,25.49,25.0,16.7,7.86,3.55
2007,5,PE,911.68,251538.0,223.0,1012.22,861.52,25.1,23.9,20.6,24.66,24.3,18.9,8.08,3.63
2007,6,PE,1709.4,471633.75,393.1,1014.35,679.81,24.31,23.5,19.9,23.87,23.8,17.9,8.3,3.7
2007,7,PE,2279.2,628845.0,336.4,1015.02,822.92,23.57,22.6,17.9,23.14,23.6,16.5,8.53,3.78
2007,8,PE,2279.2,628845.0,220.5,1015.16,884.59,23.73,22.0,18.5,23.27,22.1,15.4,8.75,3.85
2007,9,PE,1709.4,471633.75,122.2,1015.54,971.27,24.13,22.2,19.3,23.68,23.2,15.2,8.2,5.1
2007,10,PE,911.68,251538.0,26.8,1013.22,1130.92,25.24,22.5,19.4,24.79,22.5,16.5,6.36,5.7
2007,11,PE,341.88,94326.75,38.8,1011.41,1184.79,26.08,23.0,20.1,25.58,23.5,14.7,6.33,5.3
2007,12,PE,227.92,62884.5,31.4,1011.09,1192.1,26.58,22.6,20.2,26.09,23.0,15.3,6.29,5.5
2008,1,PE,435.48,123293.78,85.6,1010.51,1080.9,26.45,23.9,21.2,25.98,23.9,15.9,5.62,5.5
2008,2,PE,435.48,123293.78,31.6,1011.11,1244.62,27.14,23.3,21.1,26.62,24.1,17.0,5.38,4.9
2008,3,PE,435.48,123293.78,394.0,1010.03,1052.8,26.18,24.1,21.4,25.72,24.5,17.4,4.23,4.4
2008,4,PE,653.22,184940.67,202.2,1009.58,1049.95,25.34,24.2,21.1,24.87,24.4,18.4,3.99,4.5
2008,5,PE,1741.92,493175.12,433.6,1011.56,972.11,24.91,24.3,20.6,24.44,24.7,18.5,4.4,5.1
2008,6,PE,3266.1,924703.35,293.5,1013.76,1058.51,24.21,22.7,17.7,23.76,23.2,16.6,5.58,5.6
2008,7,PE,4354.8,1232937.8,367.4,1015.16,860.73,22.84,26.3,19.1,22.25,31.6,1.5,6.19,5.3
2008,8,PE,4354.8,1232937.8,0.0,1015.28,1005.7,22.9,20.76,22.02,22.13,20.78,20.37,8.28,3.49
2008,9,PE,3266.1,924703.35,0.0,1013.71,791.66,24.62,20.52,23.19,23.18,20.7,20.19,6.25,2.72
2008,10,PE,1741.92,493175.12,0.0,1012.15,577.62,26.34,20.29,24.32,24.23,20.62,20.0,4.22,1.97
2008,11,PE,653.22,184940.67,0.0,1010.58,363.58,28.06,20.06,25.49,25.27,20.53,19.81,2.19,1.19
2008,12,PE,435.48,123293.78,0.0,1009.66,525.47,28.52,22.1,21.3,26.41,22.6,17.0,0.34,0.44
2009,1,PE,103.52,33727.3,48.4,1011.22,682.63,27.4,24.0,22.0,27.06,24.8,16.3,0.0,0.0
2009,2,PE,103.52,33727.3,130.0,1010.63,1089.65,27.93,24.2,22.1,27.28,24.7,19.9,0.0,0.0
2009,3,PE,103.52,33727.3,52.5,1010.96,73.82,24.61,24.3,22.2,24.42,24.7,21.0,0.88,0.81
2009,4,PE,155.28,50590.95,0.0,1012.13,132.91,25.49,22.95,25.3,25.21,23.12,21.85,2.84,1.64
2009,5,PE,414.08,134909.2,0.0,1013.32,206.98,26.39,22.48,26.32,25.98,22.73,21.19,4.8,2.5
2009,6,PE,776.4,252954.75,0.0,1014.51,281.05,27.28,22.0,27.38,26.75,22.33,20.56,6.76,3.33
2009,7,PE,1035.2,337273.0,323.4,1014.5,609.82,24.57,24.0,19.9,24.06,24.9,18.6,4.74,4.7
2009,8,PE,1035.2,337273.0,279.7,1014.3,777.63,24.46,24.1,19.2,23.95,24.8,15.7,5.06,4.8
2009,9,PE,776.4,252954.75,78.0,1014.6,832.02,25.39,23.8,19.2,24.87,24.5,16.6,5.28,4.6
2009,10,PE,414.08,134909.2,14.4,1011.88,971.27,25.97,23.2,19.9,25.36,24.3,15.3,5.05,4.3
2009,11,PE,155.28,50590.95,44.4,1011.58,923.28,26.77,24.0,20.1,26.19,24.4,15.3,5.98,4.5
2009,12,PE,103.52,33727.3,45.8,1011.4,916.33,27.23,24.9,21.4,26.67,25.4,17.8,5.49,4.8
2010,1,PE,351.78,106869.78,173.6,1011.29,771.06,26.35,25.1,21.4,25.86,25.8,18.3,4.53,4.2
2010,2,PE,351.78,106869.78,45.6,1010.76,885.92,27.52,25.5,22.5,27.0,26.0,18.5,5.13,4.8
2010,3,PE,351.78,106869.78,84.2,1010.59,907.03,27.61,25.7,21.9,27.03,26.2,18.4,4.49,4.2
2010,4,PE,527.67,160304.67,258.8,1010.54,785.74,26.93,25.9,22.6,26.44,27.5,18.2,4.28,4.2
2010,5,PE,1407.12,427479.12,114.6,1011.41,740.43,26.11,25.9,20.9,25.59,26.4,19.5,3.97,3.8
2010,6,PE,2638.35,801523.35,501.2,1013.85,634.65,25.1,25.0,20.5,24.64,25.5,17.9,4.52,4.8
2010,7,PE,3517.8,1068697.8,271.1,1014.4,648.35,24.31,24.9,19.8,23.8,24.9,17.3,5.26,4.7
2010,8,PE,3517.8,1068697.8,180.8,1015.43,685.11,23.52,22.7,18.7,23.03,23.6,14.3,5.45,4.6
2010,9,PE,2638.35,801523.35,41.0,1014.21,842.51,24.71,23.2,18.5,24.13,25.0,13.4,6.25,4.7
2010,10,PE,1407.12,427479.12,0.0,1012.11,841.32,26.0,23.3,19.4,25.48,24.1,16.6,5.29,4.9
2010,11,PE,527.67,160304.67,0.0,1010.77,944.52,26.76,24.8,20.1,26.17,24.8,16.4,6.0,4.2
2010,12,PE,351.78,106869.78,78.2,1009.32,866.65,26.82,24.4,21.4,26.26,25.3,17.2,5.48,4.7
2011,1,PE,141.9,43324.2,135.0,1009.56,859.77,26.47,24.9,21.7,25.93,25.0,17.4,4.93,4.3
2011,2,PE,141.9,43324.2,293.6,1010.24,871.97,26.68,26.3,21.9,26.17,27.3,18.7,4.85,4.0
2011,3,PE,141.9,43324.2,122.0,1009.71,928.82,26.84,26.4,21.5,26.27,27.3,17.0,4.06,3.3
2011,4,PE,212.85,64986.3,591.6,1010.21,636.9,25.74,25.9,21.8,25.27,27.8,19.9,4.0,4.7
2011,5,PE,567.6,173296.8,678.0,1011.47,571.48,25.22,26.7,20.8,24.8,27.6,19.7,4.59,4.4
2011,6,PE,1064.25,324931.5,284.0,1013.35,618.35,24.61,25.2,19.0,24.17,25.9,18.5,4.63,4.2
2011,7,PE,1419.0,433242.0,456.8,1014.04,570.94,23.81,24.4,19.9,23.33,25.4,18.3,5.3,4.3
2011,8,PE,1419.0,433242.0,163.0,1014.88,710.77,23.91,25.3,18.9,23.4,25.5,18.4,4.92,4.2
2011,9,PE,1064.25,324931.5,36.5,1015.33,802.14,24.63,25.6,19.3,24.09,26.0,18.5,6.2,5.2
2011,10,PE,567.6,173296.8,33.0,1011.61,936.12,25.84,29.8,20.4,25.29,29.9,18.6,5.44,4.8
2011,11,PE,212.85,64986.3,76.9,1011.5,910.55,26.26,30.0,19.4,25.68,31.0,20.0,5.66,4.2
2011,12,PE,141.9,43324.2,45.2,1011.45,907.7,26.86,31.3,20.1,26.25,31.5,19.2,5.85,4.2
2012,1,PE,449.56,145301.84,198.8,1011.6,799.98,26.14,29.7,21.6,25.56,30.4,20.4,5.26,5.0
2012,2,PE,449.56,145301.84,176.0,1011.09,871.34,26.35,24.4,21.6,25.82,25.1,18.1,5.58,4.3
2012,3,PE,449.56,145301.84,109.2,1011.57,967.04,26.84,24.8,20.9,26.23,25.6,16.9,5.44,4.0
2012,4,PE,674.34,217952.76,60.6,1011.53,847.61,26.1,24.1,18.2,25.54,25.0,16.2,4.59,3.6
2012,5,PE,1798.24,581207.36,200.8,1013.11,726.1,25.6,24.8,20.5,25.05,25.0,17.3,4.58,3.8
2012,6,PE,3371.7,1089763.8,298.0,1014.51,620.33,24.45,24.2,19.9,23.99,24.9,17.6,4.3,4.0
2012,7,PE,4495.6,1453018.4,266.8,1014.92,672.85,24.11,23.7,19.5,23.64,24.0,16.2,4.96,4.3
2012,8,PE,4495.6,1453018.4,176.2,1016.35,734.58,23.49,22.7,18.7,22.99,23.8,15.7,5.4,4.6
2012,9,PE,3371.7,1089763.8,22.5,1015.91,847.84,24.78,22.0,18.8,24.29,22.8,13.9,5.83,4.3
2012,10,PE,1798.24,581207.36,57.8,1013.36,863.83,25.55,23.0,19.8,25.02,23.9,14.0,6.2,4.7
2012,11,PE,674.34,217952.76,12.0,1011.42,912.13,26.64,23.1,20.6,26.04,24.0,16.0,5.53,4.0
2012,12,PE,449.56,145301.84,28.2,1011.08,915.27,27.01,23.3,20.8,26.39,24.3,16.3,5.61,4.1
2013,1,PE,129.88,41029.36,95.2,1011.79,920.22,26.91,25.2,20.7,26.34,25.5,16.8,5.23,4.5
2013,2,PE,129.88,41029.36,49.4,1011.12,906.98,27.58,24.6,22.3,26.97,25.3,17.4,5.9,4.3
2013,3,PE,129.88,41029.36,98.2,1011.34,868.79,27.6,25.6,22.5,27.05,26.1,17.1,5.26,4.5
2013,4,PE,194.82,61544.04,239.4,1011.48,803.55,26.77,25.7,21.9,26.18,26.4,17.9,4.42,4.0
2013,5,PE,519.52,164117.44,318.2,1012.52,751.86,25.56,25.6,21.0,25.05,26.2,18.3,3.91,3.9
2013,6,PE,974.1,307720.2,475.4,1013.57,660.49,24.52,24.8,20.1,24.03,25.7,18.0,3.96,3.5
2013,7,PE,1298.8,410293.6,412.2,1014.96,603.29,23.93,24.1,19.8,23.46,24.7,13.5,4.31,4.3
2013,8,PE,1298.8,410293.6,226.4,1014.66,702.94,24.23,23.2,19.0,23.72,23.9,15.6,5.1,4.0
2013,9,PE,974.1,307720.2,152.2,1014.7,757.21,24.67,23.5,19.6,24.12,24.6,15.9,5.38,4.1
2013,10,PE,519.52,164117.44,133.8,1013.55,857.22,25.55,22.9,20.7,24.94,26.0,14.5,5.28,3.9
2013,11,PE,194.82,61544.04,80.0,1011.55,841.24,26.13,22.1,20.7,25.56,22.5,13.8,5.62,3.8
2013,12,PE,129.88,41029.36,173.8,1011.47,882.72,26.72,22.6,21.3,26.14,23.1,13.2,5.36,4.2
2014,1,PE,112.92,36770.44,108.0,1012.17,894.41,26.15,23.0,20.6,25.56,23.4,13.2,5.07,4.6
2014,2,PE,112.92,36770.44,145.0,1011.01,812.46,26.08,22.3,20.9,25.49,23.3,12.0,4.42,3.4
2014,3,PE,112.92,36770.44,235.6,1011.52,838.75,26.41,23.9,21.7,25.83,24.1,13.4,4.35,3.5
2014,4,PE,169.38,55155.66,269.6,1011.5,807.76,26.55,24.1,21.6,25.99,24.1,14.2,3.88,3.5
2014,5,PE,451.68,147081.76,286.4,1012.16,703.01,25.08,23.3,20.2,24.62,24.1,16.2,3.78,4.1
2014,6,PE,846.9,275778.3,304.0,1013.99,631.21,24.64,22.6,19.7,24.13,23.3,14.6,4.72,3.9
2014,7,PE,1129.2,367704.4,270.4,1016.39,644.03,23.99,22.4,19.3,23.47,22.5,14.5,4.7,4.0
2014,8,PE,1129.2,367704.4,153.0,1015.81,847.17,24.04,22.4,18.8,23.45,22.7,14.2,5.06,4.0
2014,9,PE,846.9,275778.3,222.5,1014.88,1173.23,24.94,22.8,19.5,24.34,23.4,15.7,5.61,4.2
2014,10,PE,451.68,147081.76,148.6,1013.93,1019.65,25.41,25.1,20.7,24.86,26.8,17.0,5.7,4.0
2014,11,PE,169.38,55155.66,54.2,1012.15,1123.35,26.0,24.8,20.4,25.37,25.4,15.3,4.89,3.4
2014,12,PE,112.92,36770.44,74.4,1012.48,1118.37,26.35,24.5,20.6,25.74,26.1,16.9,2.73,3.7
2015,1,PE,62.08,20132.14,65.8,1013.11,1230.07,26.71,25.8,20.7,26.1,26.6,15.3,0.0,0.0
2015,2,PE,62.08,20132.14,49.0,1012.03,1112.0,27.5,26.9,21.4,26.88,27.2,15.2,4.64,4.1
2015,3,PE,62.08,20132.14,299.4,1011.54,989.85,26.55,28.8,21.6,26.0,30.1,17.6,4.43,3.9
2015,4,PE,93.12,30198.21,68.6,1011.66,985.31,26.67,29.3,21.1,26.09,30.4,13.1,3.8,3.1
2015,5,PE,248.32,80528.56,172.6,1012.88,1121.74,26.14,28.7,20.7,25.62,29.7,12.5,3.95,3.8
2015,6,PE,465.6,150991.05,452.6,1014.82,1033.02,24.67,28.6,20.1,24.18,28.9,14.8,4.08,3.9
2015,7,PE,620.8,201321.4,438.8,1015.36,932.99,24.12,22.8,19.5,23.7,23.4,15.1,4.62,4.4
2015,8,PE,620.8,201321.4,117.0,1015.56,998.97,24.22,21.5,18.9,23.74,22.6,13.9,5.13,4.1
2015,9,PE,465.6,150991.05,32.8,1014.74,1073.32,25.4,21.6,19.9,24.88,22.5,12.0,5.1,3.8
2015,10,PE,248.32,80528.56,17.8,1014.28,1041.4,26.18,22.6,20.9,25.64,23.0,10.4,5.77,3.9
2015,11,PE,93.12,30198.21,30.8,1012.11,1032.93,26.66,22.9,20.1,26.0,24.1,13.7,5.35,3.9
2015,12,PE,62.08,20132.14,87.2,1013.2,1068.01,26.87,23.8,20.8,26.29,25.1,14.3,5.3,3.5
2016,1,PE,99.9,33774.04,117.2,1011.77,1021.56,26.93,24.5,20.4,26.43,25.6,16.7,4.31,4.0
2016,2,PE,99.9,33774.04,54.2,1012.22,1114.01,27.26,24.9,20.9,26.55,25.1,15.7,5.06,4.3
2016,3,PE,99.9,33774.04,252.0,1012.36,1001.19,27.0,25.0,22.3,26.44,25.3,17.5,4.46,4.2
2016,4,PE,149.85,50661.06,286.4,1011.77,1013.07,26.51,24.9,22.0,25.96,25.6,17.6,4.66,3.8
2016,5,PE,399.6,135096.16,402.2,1013.77,976.22,25.38,24.7,21.2,24.9,25.4,17.0,3.82,3.7
2016,6,PE,749.25,253305.3,110.2,1015.37,1063.37,24.7,24.4,19.1,24.16,25.3,14.3,4.07,4.3
2016,7,PE,999.0,337740.4,91.8,1015.5,1007.63,24.03,23.6,18.4,23.48,24.8,17.2,4.68,4.4
2016,8,PE,999.0,337740.4,57.4,1015.56,1025.18,24.38,24.6,18.5,23.8,25.2,14.7,4.98,3.9
2016,9,PE,749.25,253305.3,53.8,1015.13,1039.73,25.38,23.9,18.9,24.78,24.6,15.4,5.54,3.9
2016,10,PE,399.6,135096.16,8.4,1013.1,1079.96,26.75,24.4,20.7,26.09,24.7,17.7,6.35,4.1
2016,11,PE,149.85,50661.06,18.4,1012.0,1063.8,27.1,24.4,20.9,26.47,25.2,19.0,5.98,4.1
2016,12,PE,99.9,33774.04,71.0,1011.53,1090.15,27.17,25.0,20.6,26.55,25.7,18.7,5.84,4.4
2017,1,PE,80.06,28176.92,30.6,1011.74,1112.66,27.38,25.4,21.6,26.82,26.0,17.1,5.74,4.0
2017,2,PE,80.06,28176.92,21.4,1011.17,1046.16,27.72,25.0,21.3,27.14,26.3,16.6,5.47,4.2
2017,3,PE,80.06,28176.92,188.8,1010.99,1066.67,27.28,27.1,21.4,26.61,27.6,6.6,4.64,3.8
2017,4,PE,120.09,42265.38,463.7,1011.47,1109.47,26.8,26.6,21.8,26.16,27.6,20.3,4.45,3.5
2017,5,PE,320.24,112707.68,422.8,1012.54,936.43,25.61,26.8,20.9,25.11,27.5,20.5,3.72,3.5
2017,6,PE,600.45,211326.9,425.0,1013.94,858.4,24.84,26.5,21.2,24.4,27.2,19.6,5.12,3.8
2017,7,PE,800.6,281769.2,469.3,1016.47,909.33,23.6,24.3,19.8,23.09,25.9,16.1,5.99,4.2
2017,8,PE,800.6,281769.2,117.0,1015.34,978.96,23.9,24.3,18.2,23.35,25.1,14.1,4.52,4.2
2017,9,PE,600.45,211326.9,84.4,1015.67,1100.68,24.55,22.5,19.0,23.91,24.2,14.4,6.33,4.2
2017,10,PE,320.24,112707.68,64.4,1013.41,1060.52,25.77,23.7,21.2,25.19,24.6,15.5,5.96,4.0
2017,11,PE,120.09,42265.38,15.4,1011.69,1015.38,26.72,23.6,20.5,26.03,24.4,13.4,5.53,4.0
2017,12,PE,80.06,28176.92,2.0,1011.13,754.62,27.15,23.6,21.3,26.51,24.5,16.9,4.97,4.1
2018,1,PE,103.0,38378.9,7.8,1011.45,1379.08,27.87,24.4,22.1,27.37,25.1,16.9,5.48,3.6
2018,2,PE,103.0,38378.9,178.0,1010.67,1101.42,26.96,25.1,21.9,26.35,26.5,18.3,4.71,3.5
2018,3,PE,103.0,38378.9,132.8,1010.95,1012.26,26.72,25.6,22.0,26.14,27.1,17.5,4.05,3.5
2018,4,PE,154.5,57568.35,509.6,1011.85,952.79,25.46,26.3,22.1,24.99,27.0,18.6,3.61,3.0
2018,5,PE,412.0,153515.6,194.6,1012.98,1086.45,25.39,25.9,21.0,24.84,26.2,18.0,4.3,3.5
2018,6,PE,772.5,287841.75,143.7,1015.06,1073.69,24.37,25.2,18.8,23.84,25.8,16.6,4.3,3.9
2018,7,PE,1030.0,383789.0,136.8,1015.52,1007.32,23.85,24.5,18.8,23.34,24.7,14.0,4.73,3.9
2018,8,PE,1030.0,383789.0,101.6,1016.0,1041.16,24.19,24.3,18.9,23.62,24.9,16.3,4.95,3.8
2018,9,PE,772.5,287841.75,59.5,1013.92,1117.74,24.93,23.7,19.3,24.38,24.0,15.1,5.35,3.8
2018,10,PE,412.0,153515.6,24.0,1012.64,1081.87,26.31,23.9,20.3,25.72,24.3,15.1,5.43,3.8
2018,11,PE,154.5,57568.35,40.4,1011.77,1065.27,26.99,23.9,21.9,26.43,25.4,15.2,5.9,4.3
2018,12,PE,103.0,38378.9,75.4,1012.28,1051.0,27.1,24.9,19.7,26.52,25.9,15.8,5.33,3.9
2019,1,PE,51.1,19416.26,107.6,1012.7,1065.76,26.74,25.2,22.0,26.19,27.0,16.2,4.93,3.9
2019,2,PE,51.1,19416.26,119.6,1011.17,1033.9,27.11,26.9,21.2,26.6,27.0,17.9,4.09,3.6
2019,3,PE,51.1,19416.26,196.0,1011.35,1001.98,27.13,26.5,21.8,26.57,27.7,18.6,4.05,3.3
2019,4,PE,76.65,29124.39,239.6,1011.31,1042.55,26.5,26.7,21.2,25.95,27.6,19.6,3.42,3.0
2019,5,PE,204.4,77665.04,216.8,1011.91,742.13,26.03,26.6,21.2,25.48,27.5,18.6,3.11,3.2
2019,6,PE,383.25,145621.95,393.8,1014.63,678.21,24.81,25.4,19.9,24.26,25.9,18.0,4.39,3.7
2019,7,PE,511.0,194162.6,436.1,1014.84,652.12,23.93,25.4,18.7,23.4,25.7,15.7,4.38,3.6
2019,8,PE,511.0,194162.6,184.8,1016.62,674.91,23.99,23.8,18.6,23.43,24.9,14.0,5.15,4.1
2019,9,PE,383.25,145621.95,113.6,1014.85,760.97,25.01,23.9,20.6,24.46,24.9,16.1,7.91,2.93
2019,10,PE,204.4,77665.04,61.2,1012.98,822.95,25.81,24.6,20.5,25.22,24.9,16.6,7.92,2.96
2019,11,PE,76.65,29124.39,4.2,1011.22,907.55,27.06,24.2,20.8,26.44,25.1,15.0,7.93,2.98
2019,12,PE,51.1,19416.26,8.8,1011.31,960.67,27.44,24.5,21.5,26.79,25.2,16.1,7.95,3.01
2020,1,PE,79.62,30388.14,58.6,1011.42,54.2,27.92,25.7,22.3,27.34,26.5,16.5,7.96,3.04
2020,2,PE,79.62,30388.14,88.6,1011.24,54.2,27.92,26.0,22.8,27.38,27.3,18.5,7.97,3.06
2020,3,PE,79.62,30388.14,159.4,1010.63,54.2,27.63,26.5,21.9,27.07,27.3,18.6,7.99,3.09
2020,4,PE,119.43,45582.21,246.0,1011.58,54.2,26.76,26.7,22.3,26.25,28.2,18.9,8.0,3.12
2020,5,PE,318.48,121552.56,253.0,1012.9,54.2,26.0,26.6,22.0,25.51,27.2,20.0,8.01,3.14
2020,6,PE,597.15,227911.05,296.6,1013.75,54.2,25.15,26.4,20.6,24.63,26.7,15.9,8.03,3.17
2020,7,PE,796.2,303881.4,203.0,1014.2,54.2,24.26,24.5,19.8,23.84,25.1,13.7,8.04,3.2
2020,8,PE,796.2,303881.4,119.4,1014.83,54.2,24.26,23.5,18.3,23.82,24.1,14.4,8.06,3.22
2020,9,PE,597.15,227911.05,70.8,1014.48,54.2,25.1,23.3,19.9,24.65,24.1,15.4,8.07,3.25
2020,10,PE,318.48,121552.56,25.2,1012.65,54.2,26.41,24.1,20.6,25.92,24.5,17.1,8.08,3.28
2020,11,PE,119.43,45582.21,61.6,1011.71,54.2,27.27,24.6,21.8,26.79,25.3,16.6,7.81,3.6
2020,12,PE,79.62,30388.14,74.6,1011.85,54.2,27.29,24.3,21.6,26.81,25.2,16.5,5.85,3.7
2021,1,PE,82.64,34178.42,53.2,1011.17,54.2,27.16,24.5,22.7,26.69,25.0,17.7,5.23,3.7
2021,2,PE,82.64,34178.42,119.8,1010.81,54.2,27.33,25.8,21.6,26.83,26.5,15.4,4.81,3.5
2021,3,PE,82.64,34178.42,222.2,1010.84,54.2,26.68,27.1,21.3,26.24,27.5,16.4,4.23,3.3
2021,4,PE,123.96,51267.63,531.6,1011.11,54.2,26.03,26.2,21.9,25.57,26.7,20.3,3.68,3.5
2021,5,PE,330.56,136713.68,533.6,1012.8,54.2,25.11,25.9,20.5,24.71,26.6,18.9,3.74,3.1
2021,6,PE,619.8,256338.15,200.2,1013.82,54.2,24.22,25.3,19.9,23.79,26.5,18.2,3.75,3.6
2021,7,PE,826.4,341784.2,254.8,1015.42,54.2,24.1,26.0,20.2,23.67,27.3,16.6,4.13,3.6
2021,8,PE,826.4,341784.2,311.6,1015.22,54.2,24.02,25.4,19.0,23.6,26.2,18.3,5.32,3.8
2021,9,PE,619.8,256338.15,50.6,1014.19,54.2,25.46,26.2,19.8,25.02,26.7,14.8,5.01,3.6
2021,10,PE,330.56,136713.68,46.2,1012.39,54.2,26.54,25.5,20.5,26.03,26.9,17.6,5.03,3.4
2021,11,PE,123.96,51267.63,98.0,1010.44,54.2,25.61,24.9,22.8,25.15,25.5,18.5,2.91,3.2
2021,12,PE,82.64,34178.42,148.8,1010.1,54.2,24.3,24.1,24.3,23.9,24.1,23.6,1.5,0.7
2022,1,PE,102.82,43664.62,148.8,1010.1,54.2,24.3,24.1,24.3,23.9,24.1,23.6,1.5,0.7
2022,2,PE,102.82,43664.62,134.4,1010.1,54.2,24.3,24.1,24.3,23.9,24.1,23.6,1.5,0.7
2022,3,PE,102.82,43664.62,148.8,1010.1,54.2,24.3,24.1,24.3,23.9,24.1,23.6,1.5,0.7
2022,4,PE,154.23,65496.93,144.0,1010.1,54.2,24.3,24.1,24.3,23.9,24.1,23.6,1.5,0.7
2022,5,PE,411.28,174658.48,148.8,1010.1,54.2,24.3,24.1,24.3,23.9,24.1,23.6,1.5,0.7
2022,6,PE,771.15,327484.65,144.0,1010.1,54.2,24.3,24.1,24.3,23.9,24.1,23.6,1.5,0.7
2022,7,PE,1028.2,436646.2,148.8,1010.1,54.2,24.3,24.1,24.3,23.9,24.1,23.6,1.5,0.7
2022,8,PE,1028.2,436646.2,148.8,1010.1,54.2,24.3,24.1,24.3,23.9,24.1,23.6,1.5,0.7
2022,9,PE,771.15,327484.65,144.0,1010.1,54.2,24.3,24.1,24.3,23.9,24.1,23.6,1.5,0.7
2022,10,PE,411.28,174658.48,148.8,1010.1,54.2,24.3,24.1,24.3,23.9,24.1,23.6,1.5,0.7
2022,11,PE,154.23,65496.93,144.0,1010.1,54.2,24.3,24.1,24.3,23.9,24.1,23.6,1.5,0.7
2022,12,PE,102.82,43664.62,148.8,1010.1,54.2,24.3,24.1,24.3,23.9,24.1,23.6,1.5,0.7
2023,1,PE,82.94,34959.52,148.8,1010.1,54.2,24.3,24.1,24.3,23.9,24.1,23.6,1.5,0.7
2023,2,PE,82.94,34959.52,134.4,1010.1,54.2,24.3,24.1,24.3,23.9,24.1,23.6,1.5,0.7
2023,3,PE,82.94,34959.52,148.8,1010.1,54.2,24.3,24.1,24.3,23.9,24.1,23.6,1.5,0.7
2023,4,PE,124.41,52439.28,144.0,1010.1,54.2,24.3,24.1,24.3,23.9,24.1,23.6,1.5,0.7
