Year,Month,Stan,Total_Precipitation,Atmospheric_Pressure_Station,Global_Radiation,Air_Temperature,Max_Air_Temperature,Min_Air_Temperature,Relative_Humidity,Max_Relative_Humidity,Min_Relative_Humidity,Hourly_Wind_Speed,Max_Wind_Gust
2013,12,RN,7.0,1006.3,999.72,27.23,24.0,24.0,26.84,25.0,19.0,8.25,7.0
2014,1,RN,72.0,1006.68,940.7,27.09,24.0,23.0,26.67,25.0,19.0,8.64,8.0
2014,2,RN,46.0,1005.59,993.94,27.34,24.0,24.0,26.97,25.0,20.0,7.82,7.0
2014,3,RN,243.0,1006.17,1010.17,27.41,25.0,23.0,26.99,26.0,20.0,7.38,7.0
2014,4,RN,72.0,1006.26,905.46,27.62,25.0,24.0,27.21,26.0,20.0,6.93,7.0
2014,5,RN,179.0,1006.6,759.55,26.34,25.0,23.0,25.92,26.0,19.0,7.21,7.0
2014,6,RN,487.0,1008.26,698.05,25.49,24.0,22.0,25.12,25.0,14.0,8.15,8.0
2014,7,RN,201.0,1010.58,732.8,24.86,24.0,21.0,24.42,24.0,17.0,8.32,8.0
2014,8,RN,80.0,1010.09,887.02,25.03,24.0,21.0,24.6,24.0,16.0,9.13,9.0
2014,9,RN,137.0,1009.3,938.61,25.58,24.0,22.0,25.21,25.0,18.0,8.95,10.0
2014,10,RN,26.0,1008.26,1025.61,26.32,23.0,23.0,25.94,24.0,19.0,9.8,10.0
2014,11,RN,25.0,1006.93,1031.78,26.8,23.0,22.0,26.43,24.0,18.0,8.41,7.0
2014,12,RN,6.0,1006.64,633.83,26.46,23.0,23.0,26.29,24.0,19.0,8.12,7.0
2015,1,RN,27.0,1007.66,1025.15,27.27,24.0,24.0,26.87,25.0,18.0,8.77,8.0
2015,2,RN,75.0,1006.72,958.93,27.59,25.0,24.0,27.16,25.0,21.0,8.04,8.0
2015,3,RN,290.0,1006.26,895.98,27.03,26.0,22.0,26.59,26.0,19.0,7.34,7.0
2015,4,RN,148.0,1006.51,929.6,27.62,25.0,23.0,27.21,26.0,19.0,6.8,6.0
2015,5,RN,72.0,1007.5,852.52,27.38,25.0,24.0,26.93,26.0,21.0,7.49,7.0
2015,6,RN,260.0,1009.28,752.17,25.66,24.0,22.0,25.23,25.0,19.0,7.24,7.0
2015,7,RN,277.0,1009.56,719.47,25.15,25.0,22.0,24.74,25.0,19.0,8.23,8.0
2015,8,RN,36.0,1009.75,872.19,25.28,24.0,21.0,24.86,24.0,18.0,9.21,9.0
2015,9,RN,24.0,1009.18,999.04,26.18,23.0,22.0,25.82,24.0,17.0,9.05,8.0
2015,10,RN,5.0,1008.73,1034.06,26.51,23.0,23.0,26.14,23.0,17.0,9.49,8.0
2015,11,RN,1.0,1006.9,1085.8,27.01,24.0,25.0,26.65,24.0,16.0,8.22,8.0
2015,12,RN,29.0,1008.01,1099.15,27.56,25.0,24.0,27.11,25.0,20.0,8.58,7.0
2016,1,RN,144.0,1006.95,842.82,27.44,26.0,24.0,26.87,26.0,20.0,6.63,8.0
2016,2,RN,77.0,1006.77,1003.65,27.7,25.0,24.0,27.07,26.0,20.0,8.19,8.0
2016,3,RN,140.0,1006.97,1018.78,27.96,26.0,24.0,27.47,26.0,21.0,7.75,8.0
2016,4,RN,154.0,1006.21,782.16,27.43,26.0,24.0,27.06,27.0,21.0,8.33,8.0
2016,5,RN,174.0,1008.34,807.92,26.59,26.0,23.0,26.2,27.0,20.0,7.35,8.0
2016,6,RN,131.0,1009.86,749.98,25.74,25.0,21.0,25.36,26.0,17.0,7.84,8.0
2016,7,RN,32.0,1009.64,824.31,25.39,23.0,22.0,25.01,24.0,16.0,9.11,10.0
2016,8,RN,67.0,1009.8,905.77,25.54,24.0,22.0,25.12,25.0,16.0,9.2,9.0
2016,9,RN,34.0,1009.4,1035.86,26.12,24.0,22.0,25.74,24.0,16.0,9.7,9.0
2016,10,RN,18.0,1007.32,1045.93,26.75,24.0,22.0,26.37,24.0,18.0,9.95,10.0
2016,11,RN,14.0,1006.48,1027.72,27.2,24.0,25.0,26.83,25.0,18.0,9.56,9.0
2016,12,RN,63.0,1006.12,934.16,27.44,24.0,24.0,27.05,25.0,19.0,8.75,8.0
2017,1,RN,69.0,1006.31,969.24,27.44,25.0,23.0,27.05,26.0,20.0,8.66,8.0
2017,2,RN,58.0,1005.85,952.22,27.66,25.0,24.0,27.25,26.0,19.0,8.03,8.0
2017,3,RN,179.5,1005.74,955.43,27.75,26.0,24.0,27.33,27.0,21.0,7.22,6.0
2017,4,RN,136.0,1006.35,904.08,27.57,26.0,23.0,27.04,26.0,20.0,7.58,8.0
2017,5,RN,124.0,1007.34,811.48,26.95,26.0,22.0,26.5,26.0,20.0,6.89,7.0
2017,6,RN,179.0,1008.21,708.54,25.99,25.0,22.0,25.58,26.0,18.0,7.99,8.0
2017,7,RN,375.0,1010.46,592.75,24.21,24.0,21.0,23.84,24.0,16.0,9.28,10.0
2017,8,RN,20.0,1009.53,917.45,25.32,24.0,21.0,24.9,24.0,16.0,9.16,8.0
2017,9,RN,52.0,1009.66,939.88,25.29,24.0,22.0,24.84,24.0,17.0,10.22,9.0
2017,10,RN,63.0,1007.62,983.88,26.31,24.0,22.0,25.93,25.0,18.0,9.98,9.0
2017,11,RN,7.0,1006.39,977.1,27.03,24.0,25.0,26.65,24.0,19.0,8.53,7.0
2017,12,RN,43.0,1006.14,859.37,27.4,24.0,24.0,26.99,25.0,19.0,8.28,7.0
2018,1,RN,66.0,1006.16,854.25,27.3,25.0,23.0,26.93,26.0,20.0,7.78,8.0
2018,2,RN,206.0,1005.44,863.81,27.12,25.0,23.0,26.69,26.0,19.0,6.94,6.0
2018,3,RN,228.0,1005.9,926.25,27.51,26.0,23.0,27.13,26.0,21.0,6.37,6.0
2018,4,RN,17.0,1006.48,752.01,26.57,26.0,23.0,26.17,26.0,20.0,6.78,7.0
2018,5,RN,0.0,1007.46,755.27,26.22,25.0,23.0,25.84,25.0,18.0,7.69,8.0
2018,6,RN,15.0,1009.37,729.89,25.33,25.0,22.0,24.91,25.0,18.0,7.82,9.0
2018,7,RN,231.0,1009.63,714.36,24.79,24.0,21.0,24.4,24.0,17.0,9.09,9.0
2018,8,RN,33.0,1010.16,906.17,25.4,24.0,22.0,25.0,25.0,13.0,9.18,8.0
2018,9,RN,48.0,1008.14,958.56,25.79,24.0,21.0,25.41,24.0,18.0,9.79,8.0
2018,10,RN,2.0,1007.28,1024.13,26.96,24.0,24.0,26.58,25.0,19.0,8.74,8.0
2018,11,RN,5.0,1006.22,866.79,27.45,24.0,24.0,27.06,26.0,19.0,9.45,8.0
2018,12,RN,43.0,1006.91,835.87,27.52,26.0,24.0,27.12,26.0,18.0,8.23,8.0
2019,1,RN,0.0,1007.18,811.91,27.65,25.0,24.0,27.24,26.0,20.0,8.38,8.0
2019,2,RN,49.0,1005.99,784.13,27.69,26.0,23.0,27.26,28.0,12.0,6.62,7.0
2019,3,RN,274.0,1006.28,754.84,27.41,26.0,24.0,27.0,27.0,21.0,5.99,6.0
2019,4,RN,378.0,1006.2,746.16,27.07,26.0,23.0,26.68,27.0,21.0,5.95,7.0
2019,5,RN,236.0,1006.55,759.52,27.16,26.0,23.0,26.72,27.0,20.0,6.87,7.0
2019,6,RN,353.0,1009.09,684.73,25.75,25.0,22.0,25.33,25.0,19.0,7.72,8.0
2019,7,RN,161.0,1009.33,753.4,25.34,25.0,21.0,24.93,25.0,19.0,7.51,8.0
2019,8,RN,58.0,1010.85,852.39,25.32,24.0,22.0,24.88,24.0,15.0,9.1,8.0
2019,9,RN,53.0,1009.21,916.79,25.85,24.0,22.0,25.46,25.0,18.0,9.24,8.0
2019,10,RN,18.0,1007.44,1036.91,26.45,24.0,22.0,26.07,24.0,18.0,9.33,9.0
2019,11,RN,2.0,1005.85,1055.44,27.23,24.0,24.0,26.86,25.0,17.0,8.97,7.0
2019,12,RN,16.0,1006.01,1031.84,27.67,24.0,25.0,27.28,25.0,20.0,8.6,8.0
2020,1,RN,168.0,1006.29,53.0,27.77,26.0,24.0,27.43,27.0,21.0,7.19,6.0
2020,2,RN,174.0,1006.12,53.0,28.1,26.0,24.0,27.75,26.0,21.0,6.89,6.0
2020,3,RN,380.0,1005.75,53.0,27.74,26.0,24.0,27.33,27.0,21.0,5.44,6.0
2020,4,RN,216.0,1006.42,53.0,27.46,26.0,23.0,27.03,27.0,21.0,6.16,6.0
2020,5,RN,422.0,1007.61,53.0,26.56,26.0,23.0,26.17,27.0,21.0,6.33,7.0
2020,6,RN,300.0,1008.24,53.0,25.66,25.0,22.0,25.27,25.0,18.0,7.36,8.0
2020,7,RN,229.0,1008.62,53.0,24.9,24.0,21.0,24.47,24.0,14.0,8.16,8.0
2020,8,RN,30.0,1009.02,53.0,25.23,24.0,21.0,24.81,24.0,17.0,9.53,8.0
2020,9,RN,31.0,1008.83,53.0,25.77,24.0,22.0,25.36,24.0,17.0,9.41,9.0
2020,10,RN,44.5,1007.36,53.0,26.7,25.0,23.0,26.29,26.0,19.0,8.45,8.0
2020,11,RN,69.0,1006.49,53.0,27.42,25.0,23.0,26.9,26.0,20.0,8.94,8.0
2020,12,RN,31.0,1006.7,53.0,27.65,25.0,25.0,27.11,26.0,20.0,8.88,8.0
2021,1,RN,23.0,1006.01,53.0,27.77,25.0,25.0,27.16,25.0,20.0,8.48,7.0
2021,2,RN,0.0,1005.71,53.0,28.39,25.0,25.0,27.74,26.0,20.0,7.97,6.0
2021,3,RN,0.0,1005.58,53.0,27.64,25.0,24.0,26.97,27.0,21.0,7.55,7.0
2021,4,RN,0.0,1005.62,53.0,27.7,26.0,24.0,27.01,27.0,21.0,7.28,8.0
2021,5,RN,1.0,1007.31,53.0,26.93,25.0,24.0,26.21,26.0,20.0,7.83,9.0
2021,6,RN,0.0,1008.16,53.0,26.42,24.0,23.0,25.73,25.0,17.0,8.44,8.0
2021,7,RN,0.0,1009.58,53.0,25.79,24.0,23.0,25.19,25.0,18.0,8.87,9.0
2021,8,RN,0.0,1009.22,53.0,25.64,25.0,22.0,25.02,25.0,17.0,10.11,9.0
2021,9,RN,1.0,1008.36,53.0,26.54,25.0,23.0,26.02,26.0,17.0,9.7,9.0
2021,10,RN,0.0,1006.84,53.0,27.45,25.0,24.0,26.89,26.0,20.0,8.82,8.0
2021,11,RN,0.0,1005.51,53.0,28.31,25.0,25.0,27.65,26.0,21.0,8.11,6.0
2021,12,RN,0.0,1004.99,53.0,28.82,26.0,26.0,28.21,26.0,21.0,8.55,7.0
2022,1,RN,0.0,1005.93,53.0,28.43,25.0,24.0,27.73,26.0,21.0,7.25,6.0
2022,2,RN,0.0,1005.6,53.0,28.96,26.0,27.0,28.33,27.0,20.0,7.73,6.0
2022,3,RN,0.0,1004.58,53.0,28.04,26.0,24.0,27.33,26.0,20.0,7.09,7.0
2022,4,RN,0.0,1005.24,53.0,27.63,26.0,24.0,27.09,27.0,21.0,7.19,7.0
2022,5,RN,0.0,1007.23,53.0,26.42,27.0,22.0,25.98,27.0,21.0,6.78,8.0
2022,6,RN,148.0,1007.55,53.0,25.34,25.0,22.0,24.94,26.0,18.0,6.5,7.0
2022,7,RN,514.0,1008.61,53.0,24.75,25.0,21.0,24.34,26.0,16.0,8.29,9.0
2022,8,RN,153.0,1009.11,53.0,24.96,25.0,21.0,24.56,26.0,16.0,8.78,9.0
2022,9,RN,38.0,1008.71,53.0,25.77,24.0,21.0,25.38,25.0,18.0,8.83,8.0
2022,10,RN,27.0,1007.37,53.0,26.73,25.0,23.0,26.33,26.0,19.0,9.26,9.0
2022,11,RN,13.0,1006.4,53.0,26.84,24.0,24.0,26.58,25.0,21.0,7.4,6.0
2022,12,RN,0.0,1005.8,53.0,28.03,23.0,26.0,27.42,24.0,22.0,8.21,6.0
2023,1,RN,32.0,1006.39,53.0,27.84,25.0,24.0,27.21,25.0,20.0,7.59,7.0
2023,2,RN,62.0,1006.06,53.0,28.01,26.0,24.0,27.58,27.0,20.0,8.15,7.0
2023,3,RN,286.0,1006.16,53.0,27.08,26.0,23.0,26.66,26.0,21.0,6.69,7.0
2023,4,RN,170.0,1005.37,53.0,27.42,26.0,22.0,27.02,27.0,20.0,6.43,7.0
2023,5,RN,57.0,1007.11,53.0,27.47,25.0,24.0,27.04,26.0,21.0,7.13,7.0
2023,6,RN,153.98,1008.56,53.0,25.86,25.0,22.0,25.38,26.0,20.0,8.41,7.0
2023,7,RN,213.02,1009.65,53.0,25.44,25.0,22.0,25.1,25.0,18.0,8.44,8.0
2023,8,RN,133.0,1009.11,53.0,25.56,25.0,22.0,25.13,26.0,19.0,7.96,8.0
2023,9,RN,48.0,1008.66,53.0,26.12,25.0,22.0,25.69,26.0,18.0,8.82,8.0
2023,10,RN,0.0,1007.15,53.0,27.63,24.0,24.0,27.25,24.0,19.0,9.38,7.0
2023,11,RN,0.0,1003.0,53.0,28.0,23.0,29.0,28.0,23.0,22.0,8.0,3.0
2023,12,RN,0.0,1003.0,53.0,28.0,23.0,29.0,28.0,23.0,22.0,8.0,3.0
2004,12,TO,175.8,977.69,679.43,25.83,23.3,20.9,25.26,24.1,16.8,3.56,5.9
2005,1,TO,253.6,977.15,752.76,26.3,24.3,21.1,25.71,25.0,14.7,3.78,7.4
2005,2,TO,240.0,977.23,791.23,26.67,24.0,21.8,26.12,25.5,18.1,4.0,5.5
2005,3,TO,274.8,978.76,658.57,25.86,24.6,21.3,25.36,25.3,15.7,3.54,6.1
2005,4,TO,179.8,978.61,781.62,27.13,24.3,22.5,26.52,25.3,14.4,4.07,6.2
2005,5,TO,45.4,979.34,720.3,26.7,23.2,19.9,26.1,24.1,11.6,4.71,6.5
2005,6,TO,0.0,980.42,802.03,27.18,21.8,19.4,26.47,22.1,11.6,5.26,9.0
2005,7,TO,0.0,981.67,804.97,26.62,19.1,18.0,25.79,19.2,4.3,5.43,9.6
2005,8,TO,0.0,979.91,864.69,28.93,18.6,19.3,28.09,19.1,4.5,6.08,9.4
2005,9,TO,79.6,978.44,841.78,29.94,22.6,21.3,29.18,23.1,4.3,5.39,10.2
2005,10,TO,94.7,977.4,826.09,28.44,23.2,20.9,27.8,24.5,5.0,4.0,8.1
2005,11,TO,138.4,975.56,406.99,28.47,23.7,21.9,28.26,24.3,17.8,3.76,5.1
2005,12,TO,336.2,976.85,660.83,25.94,23.6,21.8,25.46,23.8,15.4,3.75,5.8
2006,1,TO,172.8,977.01,818.58,26.89,23.6,21.4,26.31,24.3,11.7,3.75,6.0
2006,2,TO,319.0,977.93,843.39,26.17,23.9,20.3,25.61,24.0,16.9,3.82,7.0
2006,3,TO,389.1,978.4,701.32,25.92,23.2,21.3,25.41,24.0,17.7,3.5,8.6
2006,4,TO,559.8,978.28,609.88,25.34,23.7,21.1,24.89,24.0,17.7,3.4,5.8
2006,5,TO,101.6,980.28,580.88,26.02,23.7,20.8,25.46,24.1,10.8,3.56,7.9
2006,6,TO,0.0,981.26,769.66,26.25,18.8,18.3,25.5,19.1,8.1,5.29,9.9
2006,7,TO,0.0,981.42,747.87,26.68,19.9,17.0,25.84,20.2,2.0,5.16,9.5
2006,8,TO,2.0,979.69,829.96,28.69,20.4,20.1,27.86,20.8,3.9,5.69,10.3
2006,9,TO,193.8,978.97,833.41,28.81,22.0,21.2,28.05,22.8,4.5,4.92,8.6
2006,10,TO,143.6,977.53,773.66,27.47,23.3,21.6,26.9,24.4,13.7,3.91,6.4
2006,11,TO,121.8,977.06,753.63,26.83,23.7,21.1,26.28,24.7,13.1,4.2,8.7
2006,12,TO,263.0,978.31,810.12,26.64,23.8,21.5,26.06,23.9,15.1,3.63,6.6
2007,1,TO,313.2,978.02,728.17,26.31,24.1,21.5,25.71,24.5,17.0,3.76,7.6
2007,2,TO,588.5,978.85,579.09,24.79,23.8,20.7,24.32,24.7,17.8,3.73,7.3
2007,3,TO,213.0,978.23,751.46,26.84,23.8,21.1,26.25,24.3,10.6,3.88,7.5
2007,4,TO,81.2,978.7,632.02,26.5,23.3,21.5,25.92,23.9,14.4,3.39,8.4
2007,5,TO,33.4,978.94,744.65,27.31,23.9,20.9,26.62,24.2,11.7,3.8,6.1
2007,6,TO,0.0,980.73,772.6,27.08,21.5,17.1,26.28,21.8,7.2,5.34,10.3
2007,7,TO,0.0,980.25,755.5,27.57,19.0,19.1,26.72,19.7,5.2,5.06,10.2
2007,8,TO,0.0,979.61,845.54,29.11,19.1,19.9,28.3,19.3,1.9,7.33,11.8
2007,9,TO,54.8,979.12,910.61,30.11,21.6,21.2,29.37,22.7,1.3,6.64,11.4
2007,10,TO,79.0,977.0,838.08,28.77,21.9,21.2,28.08,22.8,5.2,4.43,10.7
2007,11,TO,133.7,976.34,1302.75,28.57,23.3,21.0,27.88,23.6,10.6,4.81,7.8
2007,12,TO,130.0,977.11,731.08,26.59,24.2,21.6,26.03,24.5,14.2,3.76,8.5
2008,1,TO,295.8,977.45,678.2,25.7,23.4,21.1,25.16,24.4,15.7,3.45,5.7
2008,2,TO,292.6,978.52,655.79,25.22,23.4,21.1,24.7,24.7,16.0,3.63,7.3
2008,3,TO,292.8,978.39,708.67,24.95,23.1,20.6,24.42,24.1,16.7,3.27,6.6
2008,4,TO,223.4,977.44,648.57,25.92,23.6,21.3,25.37,24.6,16.9,3.21,4.8
2008,5,TO,33.0,979.2,661.36,26.58,23.5,20.5,25.93,24.1,11.2,3.47,6.0
2008,6,TO,0.0,980.58,771.48,26.36,19.4,18.5,25.54,20.0,8.6,4.26,9.2
2008,7,TO,0.0,981.3,776.95,26.71,18.8,18.5,25.87,19.1,3.6,5.28,9.0
2008,8,TO,0.0,978.68,831.55,29.2,18.8,20.2,28.33,18.8,4.0,5.49,8.5
2008,9,TO,19.2,978.23,883.49,30.54,21.5,22.3,29.69,23.7,3.8,5.45,10.1
2008,10,TO,94.2,977.59,880.45,29.7,23.6,21.1,28.98,23.7,5.0,5.16,9.7
2008,11,TO,304.4,977.02,655.8,26.58,23.2,20.2,26.06,24.0,15.1,3.76,7.3
2008,12,TO,162.6,977.25,669.27,25.76,24.3,21.1,25.24,25.2,15.7,3.72,7.1
2009,1,TO,168.6,978.11,783.23,26.5,23.8,20.5,25.89,24.6,14.1,3.84,6.5
2009,2,TO,343.4,977.91,656.2,25.43,23.7,20.9,24.89,24.1,17.5,3.78,6.0
2009,3,TO,167.4,977.6,672.74,26.05,23.7,21.2,25.49,25.7,15.5,3.34,7.9
2009,4,TO,168.2,979.03,633.62,25.84,23.7,21.4,25.35,23.9,17.9,3.16,5.2
2009,5,TO,249.2,979.86,634.86,25.71,23.4,19.0,25.05,24.2,9.7,3.17,5.8
2009,6,TO,54.2,980.77,714.39,26.65,22.3,19.6,25.87,22.8,11.5,4.15,7.5
2009,7,TO,0.0,980.54,751.55,27.09,20.9,17.5,26.2,21.1,7.5,4.5,8.8
2009,8,TO,0.4,979.42,837.49,28.99,19.5,20.9,28.13,20.2,5.4,5.19,9.5
2009,9,TO,79.6,978.86,795.27,28.9,22.3,20.9,28.11,23.2,7.4,4.13,8.7
2009,10,TO,216.2,977.54,702.76,26.58,23.1,21.5,25.99,24.4,16.0,3.7,8.6
2009,11,TO,256.8,976.85,689.31,26.73,23.4,21.5,26.12,24.5,15.9,3.77,6.1
2009,12,TO,249.0,978.08,708.15,25.99,23.5,20.8,25.43,24.3,14.9,3.99,7.3
2010,1,TO,418.0,978.23,731.38,26.19,24.3,19.9,25.6,24.4,15.2,3.73,6.0
2010,2,TO,204.4,977.64,741.21,27.16,24.1,21.8,26.57,24.9,17.0,3.99,6.0
2010,3,TO,461.8,978.18,708.78,26.63,25.1,21.4,26.04,25.3,17.8,3.91,8.1
2010,4,TO,69.4,978.21,712.19,27.83,25.1,21.7,27.16,25.4,11.9,3.84,8.0
2010,5,TO,28.4,978.46,669.75,28.17,24.7,20.3,27.45,25.1,10.5,3.33,8.1
2010,6,TO,0.2,980.81,740.58,27.63,21.6,17.8,26.84,22.0,5.2,5.07,9.5
2010,7,TO,0.0,980.51,780.75,28.41,20.8,17.9,27.62,20.8,2.8,6.65,9.4
2010,8,TO,0.0,980.01,844.67,29.16,17.9,20.0,28.32,18.9,0.9,6.3,9.3
2010,9,TO,17.6,977.69,888.39,31.36,21.4,22.9,30.59,23.2,1.1,6.89,10.6
2010,10,TO,210.4,977.28,725.45,28.05,23.0,20.8,27.45,24.1,9.3,3.76,10.3
2010,11,TO,183.4,976.51,720.89,26.55,23.2,21.4,25.98,24.0,15.7,3.63,6.9
2010,12,TO,175.6,975.93,624.22,26.23,23.6,20.7,25.73,24.5,15.7,3.49,7.0
2011,1,TO,313.6,977.02,649.05,25.18,23.0,20.5,24.66,23.6,16.7,3.53,5.2
2011,2,TO,306.4,978.06,626.76,24.86,23.5,21.2,24.32,24.3,16.6,3.54,6.2
2011,3,TO,341.2,977.66,660.45,25.52,23.4,21.1,25.0,23.7,18.5,3.53,6.8
2011,4,TO,200.8,978.31,670.41,26.29,23.8,21.5,25.69,24.6,16.4,3.6,6.8
2011,5,TO,8.8,978.74,707.53,26.94,23.7,18.5,26.25,23.9,9.2,3.54,7.2
2011,6,TO,0.0,979.96,762.66,26.85,20.0,18.6,26.04,20.4,9.7,4.16,9.0
2011,7,TO,2.0,980.04,791.06,27.29,22.8,18.4,26.47,23.3,3.6,5.19,10.1
2011,8,TO,0.0,979.42,848.99,29.53,21.1,19.5,28.61,21.1,4.3,5.04,8.3
2011,9,TO,0.0,978.94,928.19,31.04,18.8,21.6,30.18,19.7,2.0,6.36,9.8
2011,10,TO,907.16,977.38,341.69,26.0,22.2,22.6,25.55,22.5,10.3,7.04,6.6
2011,11,TO,463.74,977.12,245.55,25.54,22.6,21.9,25.31,23.2,18.3,6.83,4.8
2011,12,TO,239.9,977.22,725.26,26.09,23.2,21.1,25.51,24.1,13.9,3.46,5.5
2012,1,TO,472.7,978.33,594.43,24.59,23.3,21.3,24.09,23.6,17.7,3.49,5.5
2012,2,TO,239.2,977.85,679.53,25.22,23.1,20.2,24.67,23.8,15.7,3.71,6.4
2012,3,TO,103.0,978.23,628.24,25.66,24.1,21.0,25.09,24.3,16.5,3.08,4.8
2012,4,TO,86.4,977.78,721.39,26.68,24.2,21.9,26.04,24.4,15.6,3.09,6.9
2012,5,TO,62.2,979.13,723.5,26.73,23.0,20.8,26.05,23.8,12.6,3.86,9.3
2012,6,TO,7.4,980.19,720.08,26.91,23.4,19.1,26.13,23.8,7.9,3.9,8.1
2012,7,TO,0.0,980.11,782.32,27.36,19.8,18.4,26.47,19.9,5.7,4.68,7.9
2012,8,TO,0.0,980.97,844.97,28.65,17.2,19.5,27.81,17.6,1.7,7.34,10.7
2012,9,TO,0.0,979.31,811.95,30.41,20.3,22.5,29.61,20.5,1.9,5.68,10.7
2012,10,TO,0.0,979.34,1796.63,32.98,22.3,24.8,30.74,22.5,8.3,7.33,5.2
2012,11,TO,250.0,977.32,686.4,26.8,23.8,21.8,26.25,24.2,15.0,3.86,5.7
2012,12,TO,214.5,977.16,804.67,27.08,23.9,21.6,26.27,24.0,15.2,3.7,7.4
2013,1,TO,190.3,978.6,700.36,26.11,24.0,21.9,25.5,24.7,17.2,3.63,4.9
2013,2,TO,185.3,977.51,752.4,26.28,24.1,21.6,25.6,24.5,15.8,3.61,6.2
2013,3,TO,619.1,978.35,678.79,26.18,24.1,21.6,25.59,25.2,17.3,3.31,4.9
2013,4,TO,56.2,978.91,703.4,26.98,24.9,22.5,26.27,26.1,16.9,3.13,4.8
2013,5,TO,22.4,979.36,704.72,27.44,23.1,21.3,26.64,23.3,14.5,3.3,5.5
2013,6,TO,22.8,979.87,828.93,27.37,22.6,20.1,26.56,23.1,10.5,4.1,8.3
2013,7,TO,0.0,980.59,766.55,28.04,19.6,18.5,27.2,20.0,7.2,4.85,9.4
2013,8,TO,0.0,979.21,799.71,29.23,19.7,19.7,28.33,19.8,3.2,5.54,8.7
2013,9,TO,10.8,978.38,854.26,30.52,21.9,22.7,29.74,22.5,6.2,5.43,8.4
2013,10,TO,124.4,978.0,752.11,28.45,22.6,20.8,27.8,23.3,9.4,4.39,7.9
2013,11,TO,235.8,976.89,723.71,26.34,23.2,19.8,25.71,23.8,13.9,3.74,6.2
2013,12,TO,500.8,977.55,586.42,25.37,24.0,20.8,24.9,25.1,15.4,3.67,6.4
2014,1,TO,279.8,978.71,682.91,24.99,23.0,20.4,24.44,23.9,15.4,3.4,6.2
2014,2,TO,276.4,977.92,588.13,24.46,23.8,20.9,23.98,23.9,17.5,3.26,6.8
2014,3,TO,171.4,978.49,828.12,25.56,29.3,20.6,24.93,33.6,17.4,3.16,4.7
2014,4,TO,173.6,978.95,692.87,26.43,25.1,21.6,25.81,25.3,14.9,3.31,6.0
2014,5,TO,48.8,979.16,696.63,27.28,24.1,20.5,26.57,25.0,15.3,3.14,4.4
2014,6,TO,0.0,980.27,774.04,27.08,22.4,19.2,26.33,23.4,11.0,4.28,8.4
2014,7,TO,0.0,981.82,785.93,27.77,19.6,18.5,26.93,19.7,8.9,5.39,9.8
2014,8,TO,0.0,980.36,827.22,28.98,21.3,20.4,28.08,21.3,5.5,5.51,9.8
2014,9,TO,73.2,978.84,839.85,29.41,23.2,21.8,28.63,24.2,6.7,4.54,9.2
2014,10,TO,158.4,978.29,843.8,28.57,23.7,22.0,27.89,24.0,0.6,4.71,9.2
2014,11,TO,165.2,977.55,721.98,26.96,23.9,21.6,26.39,25.5,12.8,3.49,9.0
2014,12,TO,251.4,978.31,678.86,26.3,24.4,21.2,25.74,25.3,15.0,3.66,6.4
2015,1,TO,126.6,979.11,741.86,26.15,24.6,20.5,25.53,25.3,14.6,3.46,4.9
2015,2,TO,192.8,979.04,724.18,25.73,25.1,20.9,25.14,25.6,16.8,3.86,6.3
2015,3,TO,142.8,978.77,651.79,25.92,25.2,20.4,25.36,26.0,18.8,3.34,5.1
2015,4,TO,295.8,979.05,629.52,26.07,25.5,20.9,25.52,25.7,18.0,3.01,7.4
2015,5,TO,71.8,979.8,709.4,27.14,23.9,21.1,26.52,25.0,15.9,4.05,7.5
2015,6,TO,0.0,981.26,770.84,27.6,22.0,18.5,26.82,22.0,8.4,5.08,9.9
2015,7,TO,0.0,980.88,747.16,27.96,22.5,19.4,27.12,22.8,7.4,5.24,7.9
2015,8,TO,0.2,979.94,856.73,29.51,21.8,19.3,28.63,22.0,4.1,5.81,9.2
2015,9,TO,75.2,978.14,834.12,30.48,23.3,21.5,29.7,23.6,2.7,4.34,8.5
2015,10,TO,123.0,977.85,840.78,29.78,23.8,21.2,29.08,24.3,4.4,4.07,10.9
2015,11,TO,6.8,977.48,1313.82,33.1,23.2,21.8,31.8,23.6,14.21,2.94,3.3
2015,12,TO,2830.54,978.2,779.86,27.07,24.4,21.8,26.63,25.7,13.8,6.41,3.3
2016,1,TO,13721.26,979.06,270.68,24.08,23.6,22.6,23.92,24.3,16.2,5.88,6.7
2016,2,TO,5.2,978.38,952.11,29.41,23.9,22.6,28.69,24.4,13.6,4.27,6.0
2016,3,TO,181.8,979.28,650.48,27.35,25.2,22.3,26.83,26.3,16.4,3.27,4.5
2016,4,TO,71.2,978.34,736.79,28.13,25.0,21.9,27.49,25.3,13.8,3.52,5.5
2016,5,TO,0.4,980.01,753.35,28.54,24.1,21.3,27.78,24.6,11.5,3.34,6.7
2016,6,TO,17.8,981.51,753.97,28.0,23.6,19.8,27.27,24.0,8.4,5.03,9.1
2016,7,TO,0.0,980.88,828.93,28.4,19.7,19.5,27.53,20.0,5.4,5.67,9.6
2016,8,TO,0.0,979.67,868.73,30.26,18.4,20.7,29.42,19.0,3.9,5.57,9.0
2016,9,TO,88.2,979.1,786.45,29.76,23.6,21.3,29.07,23.8,3.4,5.09,8.9
2016,10,TO,35.4,977.45,856.24,29.07,23.7,22.1,28.36,24.9,6.8,4.64,7.8
